person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_amnt,loan_int_rate,loan_percent_income,cb_person_cred_hist_length
23,40000,3,2.0,4,3000,13.49,0.07,3
24,65000,0,7.0,4,1525,5.42,0.02,3
24,23000,3,1.0,0,7200,12.69,0.31,2
34,275004,0,2.0,5,25000,16.32,0.09,9
21,27996,0,5.0,1,10000,9.63,0.36,4
38,17280,2,0.0,5,1000,16.29,0.06,13
23,28000,0,4.0,2,5225,14.84,0.19,2
23,102000,0,7.0,0,25000,11.71,0.25,4
24,68298,3,3.0,5,11500,10.99,0.17,2
24,40000,3,5.0,4,10000,7.88,0.25,3
42,105000,0,18.0,1,2400,13.06,0.02,17
27,23000,3,0.0,5,8500,10.99,0.37,7
24,110000,3,4.0,4,8000,5.99,0.07,3
22,40000,3,4.0,1,5000,6.17,0.13,2
22,78413,0,6.0,1,17500,10.65,0.22,2
32,140000,0,5.0,2,20000,11.12,0.14,9
32,78000,0,5.0,0,5400,7.88,0.07,6
22,64999,0,6.0,5,2500,14.61,0.04,2
26,48000,3,4.0,3,24000,10.99,0.5,3
22,18000,3,0.0,4,3600,10.99,0.2,2
26,40000,0,3.0,3,2200,8.49,0.06,3
27,122000,0,1.0,0,8000,7.88,0.07,6
29,52000,3,2.0,1,2725,11.66,0.05,8
23,37500,3,2.0,5,8000,14.26,0.21,4
23,30000,0,2.0,1,12000,16.45,0.4,3
25,66000,3,9.0,1,18000,10.25,0.27,3
24,50000,3,3.0,3,6625,11.22,0.13,2
23,70000,0,7.0,4,6000,7.51,0.09,2
26,53826,0,10.0,2,8500,14.79,0.16,2
28,245000,0,0.0,4,18000,17.39,0.07,9
21,30000,3,0.0,1,1000,10.99,0.03,4
20,188004,0,4.0,4,2000,8.59,0.01,2
29,32000,0,13.0,2,8000,5.99,0.25,7
23,70000,0,7.0,0,15000,11.14,0.21,4
34,100000,0,8.0,2,15000,6.17,0.15,10
24,50000,3,8.0,5,16000,10.62,0.32,2
29,50000,3,1.0,3,6500,15.96,0.13,7
27,60000,3,2.0,2,5000,15.21,0.08,9
23,42000,0,8.0,3,7600,6.0,0.18,2
27,50000,0,1.0,5,6500,7.74,0.13,6
41,102300,0,9.0,3,8800,11.58,0.09,11
32,48000,3,9.0,4,5000,6.92,0.1,10
26,88900,0,9.0,3,19200,14.65,0.22,4
33,50000,2,2.0,4,1200,14.26,0.02,6
25,70000,0,9.0,4,12000,5.79,0.17,2
22,16800,0,0.0,2,4750,13.85,0.28,2
24,38400,3,4.0,5,4000,7.29,0.1,3
23,32000,3,6.0,4,3600,9.63,0.11,3
28,44000,3,3.0,3,19000,16.82,0.43,8
22,24044,3,2.0,4,5000,8.9,0.21,3
21,48000,3,1.0,0,10000,5.79,0.21,2
29,51500,3,2.0,1,3200,14.96,0.06,7
24,50000,3,3.0,3,8000,12.42,0.16,2
24,50000,3,9.0,0,8000,9.99,0.16,2
27,41500,3,0.0,3,10000,11.09,0.24,6
30,140000,0,2.0,2,15000,16.35,0.11,5
25,68000,3,1.0,0,10000,14.26,0.15,4
37,32000,3,4.0,0,10000,13.79,0.31,15
28,43150,3,3.0,5,6000,9.99,0.14,9
26,75873,0,6.0,4,1200,10.25,0.02,2
24,59000,3,7.0,2,15250,14.96,0.26,4
29,52044,0,12.0,1,8875,7.9,0.17,7
28,39184,3,3.0,0,6000,6.17,0.15,7
25,79992,0,9.0,1,10000,6.03,0.13,2
26,80000,2,5.0,4,7000,13.22,0.09,2
29,58327,3,4.0,5,9600,11.48,0.16,5
30,20000,3,1.0,4,3000,11.49,0.15,8
24,80000,0,8.0,5,5000,15.62,0.06,2
25,25000,2,1.0,5,4800,12.53,0.19,3
22,31200,3,1.0,1,3200,11.99,0.1,4
25,43633,0,3.0,0,9000,15.62,0.21,3
27,20000,3,0.0,0,4350,16.29,0.22,7
23,30000,3,0.0,4,5000,11.59,0.17,4
23,34800,3,6.0,5,6600,7.49,0.19,2
25,50400,2,0.0,2,6000,14.59,0.12,2
22,18000,3,2.0,5,6000,6.62,0.33,2
32,110000,0,0.0,5,23000,11.48,0.21,9
25,59400,0,9.0,1,18500,12.73,0.31,2
26,35000,3,7.0,3,14575,10.65,0.42,3
49,56100,0,11.0,3,15000,10.99,0.23,13
22,42000,0,1.0,1,13000,10.99,0.31,4
23,69996,3,4.0,4,15000,13.43,0.21,4
28,40000,3,1.0,3,6500,10.74,0.16,6
23,80000,0,7.0,5,22000,10.65,0.28,2
22,26400,3,1.0,4,10000,16.02,0.38,2
41,150000,2,10.0,5,24500,11.83,0.16,17
23,27000,3,6.0,3,10000,10.65,0.37,3
24,138000,2,8.0,4,16500,6.54,0.12,3
22,40000,3,2.0,4,4000,11.49,0.1,4
21,56000,0,5.0,1,18000,10.25,0.32,2
25,84000,0,8.0,5,6000,10.62,0.07,4
25,110000,2,7.0,5,8000,10.99,0.07,3
30,69000,3,2.0,5,20000,17.14,0.29,7
41,85000,3,5.0,4,3000,13.49,0.04,17
38,80000,3,9.0,1,2500,10.99,0.03,13
22,57000,3,6.0,1,12000,13.11,0.21,2
24,92004,3,8.0,5,12000,14.46,0.13,2
23,58500,0,6.0,0,4000,8.0,0.07,3
25,110000,0,7.0,0,8400,12.69,0.08,4
22,19008,2,4.0,4,12000,5.42,0.63,4
36,65000,0,3.0,5,6500,5.79,0.1,16
22,59000,3,2.0,0,11000,10.74,0.19,3
26,85000,0,1.0,0,15000,12.73,0.18,3
22,28000,3,0.0,3,1200,12.69,0.04,3
32,48400,3,1.0,3,12000,6.62,0.25,7
31,50000,3,5.0,4,4500,9.99,0.09,5
25,53000,3,10.0,0,13500,6.99,0.25,3
37,130000,3,2.0,4,13000,9.88,0.1,16
26,55080,0,10.0,3,2500,7.66,0.04,3
24,124080,3,4.0,4,24000,16.49,0.19,4
22,137000,0,3.0,3,25000,9.99,0.18,4
24,39000,0,3.0,2,5600,5.42,0.14,4
22,45000,3,6.0,3,10000,9.91,0.22,2
33,50800,3,16.0,1,10000,16.4,0.2,7
24,12000,3,0.0,4,4000,13.8,0.33,3
24,90000,3,0.0,0,5000,10.59,0.06,2
22,30000,3,2.0,0,5000,14.54,0.17,4
22,36000,0,6.0,0,10000,5.42,0.28,3
22,70000,3,6.0,1,29100,15.99,0.42,3
30,65000,3,5.0,2,20000,11.99,0.31,8
28,68666,3,7.0,0,21000,12.69,0.31,8
24,33600,2,8.0,5,2500,6.39,0.07,3
24,79768,2,2.0,1,12000,13.49,0.15,4
23,30000,2,0.0,4,3000,11.14,0.1,3
30,72000,0,13.0,5,12000,7.88,0.17,8
46,30000,3,15.0,0,10000,13.49,0.33,12
25,48000,0,5.0,1,16750,10.99,0.35,4
26,149400,0,1.0,3,7000,6.62,0.05,3
30,80004,3,2.0,0,10000,12.21,0.12,6
25,35000,3,4.0,1,4000,7.51,0.11,3
22,50000,2,4.0,4,5000,12.62,0.1,3
44,48000,0,9.0,0,5000,9.99,0.1,15
22,55000,3,3.0,3,9600,8.9,0.17,4
25,78500,3,2.0,3,12000,10.99,0.15,2
33,50000,3,5.0,1,3600,13.8,0.07,5
28,61500,3,1.0,2,4000,10.95,0.07,8
25,42000,0,2.0,1,7200,14.79,0.17,2
30,120000,0,12.0,0,7200,9.99,0.06,9
31,62050,3,0.0,3,3600,15.95,0.05,9
24,72000,3,6.0,4,14400,10.0,0.2,4
26,70000,3,6.0,5,15000,16.35,0.21,3
27,120000,0,11.0,1,20000,10.99,0.17,7
26,88000,3,0.0,5,16000,17.88,0.18,4
22,34480,3,4.0,5,1550,15.21,0.04,3
35,43000,0,7.0,0,13200,16.77,0.31,9
22,95000,0,6.0,0,12000,10.99,0.13,4
38,175000,0,10.0,1,21000,9.99,0.12,14
22,52500,0,6.0,0,8000,15.23,0.15,3
23,65000,0,2.0,1,15000,10.95,0.23,3
27,50000,0,8.0,3,8400,10.99,0.17,7
29,65000,3,1.0,3,7200,11.12,0.11,8
36,20004,3,1.0,1,4375,10.74,0.22,11
29,114000,0,11.0,3,14000,10.99,0.12,6
30,20000,3,4.0,4,6800,12.84,0.34,6
28,26000,3,9.0,3,5000,11.71,0.19,7
23,141000,0,1.0,5,15000,10.99,0.11,3
33,26100,3,16.0,4,5000,10.75,0.19,6
25,68000,0,3.0,2,6500,16.29,0.1,3
23,63000,0,7.0,3,9700,5.99,0.15,4
24,55000,3,1.0,3,7000,7.88,0.13,4
24,60000,0,8.0,4,18000,7.9,0.3,3
23,11000,2,0.0,4,1400,9.32,0.13,3
21,23000,0,2.0,0,7000,8.9,0.3,4
26,34400,3,5.0,3,4200,8.9,0.12,3
25,59000,0,9.0,0,5000,6.03,0.08,3
27,16800,3,3.0,0,6500,11.99,0.39,8
32,51250,3,2.0,3,11000,7.29,0.21,5
23,32580,3,0.0,4,10000,11.14,0.31,3
24,90000,3,6.0,2,15000,17.27,0.17,4
26,63000,3,2.0,5,8000,12.53,0.13,2
34,90000,3,15.0,5,15000,11.12,0.17,5
23,102000,0,4.0,1,20000,10.99,0.2,3
45,118560,0,1.0,5,20000,10.99,0.17,15
27,63000,0,11.0,1,1700,8.49,0.03,5
27,50000,3,3.0,3,16000,10.99,0.32,5
24,50793,3,6.0,4,5000,6.62,0.1,4
33,39600,0,0.0,4,3000,7.68,0.08,7
30,24000,2,0.0,5,2500,7.29,0.1,6
24,90000,3,7.0,1,16000,12.18,0.18,2
33,90000,0,12.0,4,6000,5.42,0.07,7
28,115000,0,12.0,1,22000,7.51,0.19,7
24,50000,0,7.0,2,6000,13.99,0.12,4
24,45000,0,8.0,5,6000,7.51,0.13,3
24,115000,0,3.0,5,15000,6.03,0.13,2
29,90000,0,14.0,2,15000,11.11,0.17,9
27,70000,0,7.0,5,8000,16.0,0.11,10
26,55000,0,10.0,5,12500,8.94,0.23,2
31,78504,3,2.0,1,10000,11.41,0.13,7
30,60000,3,0.0,0,4750,9.99,0.08,7
24,35000,3,8.0,3,7000,12.69,0.2,2
30,93500,3,3.0,1,9925,12.09,0.11,7
34,74000,0,13.0,5,10000,15.96,0.14,10
23,45000,0,2.0,0,6000,7.49,0.13,3
33,100000,0,12.0,5,8000,11.86,0.08,7
23,55000,3,2.0,3,10800,8.88,0.2,2
40,52200,0,3.0,4,4000,10.99,0.08,15
24,72000,0,8.0,4,18000,7.9,0.25,2
22,24000,2,1.0,5,8000,7.51,0.33,3
38,78000,0,8.0,1,6250,6.76,0.08,16
22,70000,0,6.0,1,9750,8.49,0.14,4
22,56000,3,4.0,5,2800,15.31,0.05,2
21,63000,0,5.0,5,4800,10.99,0.08,4
22,31500,2,4.0,5,8000,6.03,0.25,2
25,72000,0,9.0,0,15000,7.88,0.21,3
27,66300,3,1.0,3,9600,10.99,0.12,7
33,66000,0,2.0,4,20000,12.61,0.3,5
22,36000,3,2.0,1,3600,12.99,0.1,2
28,16800,2,4.0,3,5000,13.98,0.3,8
23,80000,3,1.0,5,7000,7.14,0.09,2
29,18000,3,3.0,3,1700,11.12,0.09,10
24,34000,3,2.0,0,9000,13.16,0.26,3
22,24432,3,0.0,1,2000,11.36,0.08,3
29,26400,3,4.0,3,7200,7.49,0.27,10
26,16428,3,0.0,3,2400,12.23,0.15,3
27,102500,0,0.0,0,9000,11.49,0.09,6
32,72000,0,0.0,0,24000,6.92,0.33,8
22,65000,3,4.0,1,34000,17.58,0.52,4
32,18072,3,4.0,0,3000,6.03,0.17,7
25,43000,3,9.0,2,22000,13.11,0.51,2
22,71200,3,2.0,5,11000,12.42,0.15,2
26,68000,3,3.0,1,10000,15.05,0.15,4
21,50808,3,2.0,1,4000,6.17,0.08,4
23,62400,0,7.0,3,7000,13.06,0.11,4
31,100000,0,1.0,5,12000,5.42,0.12,7
23,40000,3,5.0,0,10000,13.22,0.25,4
27,192000,0,11.0,0,15000,17.58,0.08,8
34,108000,0,4.0,4,10000,6.91,0.09,6
32,37000,3,4.0,3,6000,10.36,0.16,6
24,24000,3,0.0,5,7000,15.62,0.29,4
35,126400,0,0.0,0,13000,10.38,0.1,8
23,54000,3,7.0,5,15550,11.71,0.29,4
25,32400,3,1.0,1,2000,14.35,0.06,2
29,72000,0,5.0,4,10000,6.17,0.14,10
29,120000,0,2.0,1,5000,7.68,0.04,6
22,45000,3,0.0,3,3500,12.53,0.08,3
28,85000,0,8.0,4,12500,7.49,0.15,7
23,80000,3,3.0,0,7200,8.9,0.09,2
46,50000,3,0.0,3,4350,10.99,0.09,15
42,80000,0,3.0,4,10000,11.49,0.13,14
29,86000,0,5.0,4,14000,14.27,0.16,9
34,30000,3,0.0,3,4000,9.63,0.13,6
22,23448,3,4.0,0,4800,11.86,0.2,3
26,52000,0,10.0,2,10750,9.62,0.21,2
24,51160,3,5.0,0,10000,10.75,0.2,3
22,90000,0,6.0,4,14300,6.03,0.16,4
28,47200,3,3.0,4,10000,9.99,0.21,8
33,48000,0,4.0,2,5000,10.99,0.1,10
40,64200,3,2.0,1,3000,7.74,0.05,13
26,42996,3,10.0,3,8500,10.2,0.2,2
24,60000,3,1.0,1,12000,10.99,0.2,4
43,112000,0,14.0,4,25000,14.96,0.22,16
37,145124,0,21.0,4,11375,10.99,0.08,11
32,42000,3,4.0,0,5000,10.08,0.12,9
22,110000,0,5.0,4,8000,12.98,0.07,4
23,90000,3,0.0,0,20000,13.57,0.22,4
23,78000,0,0.0,3,10000,6.62,0.13,2
54,97800,0,11.0,4,10000,13.23,0.1,20
25,50000,0,9.0,4,12000,10.99,0.24,2
25,49600,3,9.0,3,12000,7.14,0.24,3
34,42000,0,1.0,0,10000,14.65,0.24,6
28,20000,3,0.0,3,7500,9.76,0.38,9
33,86000,0,5.0,5,15000,16.49,0.17,9
35,30000,0,11.0,3,11000,10.65,0.37,10
24,83000,3,3.0,2,3200,6.99,0.04,3
21,24996,3,2.0,3,5000,16.45,0.2,4
24,45996,3,3.0,3,2000,12.98,0.04,2
24,54000,0,8.0,2,4000,9.99,0.07,4
30,29102,3,2.0,5,3000,7.9,0.1,9
31,27600,2,1.0,1,3000,11.49,0.11,9
37,30480,2,1.0,3,1200,11.99,0.04,15
29,115000,3,5.0,2,7500,5.99,0.07,8
24,86000,3,8.0,1,6575,6.99,0.08,3
29,49000,3,2.0,0,12000,15.37,0.24,7
39,24000,3,4.0,5,8000,13.8,0.33,12
26,34200,3,9.0,3,9450,15.62,0.28,3
24,75000,0,3.0,5,25000,19.74,0.33,4
26,65520,3,3.0,0,10000,7.51,0.15,4
23,42000,3,2.0,4,6500,10.37,0.15,3
23,50000,3,7.0,1,5000,11.86,0.1,4
24,92000,3,1.0,5,25000,12.73,0.27,4
24,100000,0,8.0,4,17400,16.07,0.17,4
24,50000,0,8.0,1,15000,9.99,0.3,3
29,50000,0,9.0,3,10000,7.88,0.2,8
26,33600,3,4.0,3,3300,15.65,0.1,4
28,60372,3,4.0,0,18000,14.65,0.3,5
24,47000,3,8.0,5,7000,6.62,0.15,3
28,48000,3,4.0,3,3500,15.21,0.07,10
29,50000,3,9.0,5,8000,11.71,0.16,9
23,23500,3,4.0,1,3000,13.23,0.13,2
44,36000,0,6.0,1,1000,7.51,0.03,14
21,30000,0,5.0,4,7600,6.03,0.25,4
24,50000,0,2.0,5,12500,9.32,0.25,2
33,70116,0,4.0,4,5000,11.71,0.07,6
25,18204,3,0.0,1,4500,13.61,0.25,2
24,55160,3,0.0,1,3000,8.9,0.05,3
22,54000,3,4.0,1,5000,16.35,0.09,4
25,100000,0,9.0,3,3275,5.42,0.03,2
23,21000,3,3.0,4,10000,12.21,0.48,4
38,40000,0,4.0,4,4000,12.21,0.1,13
23,140000,2,6.0,1,16400,15.96,0.12,2
24,70000,3,4.0,5,10125,14.65,0.14,3
25,60000,0,3.0,5,7000,10.99,0.12,3
29,114500,0,13.0,0,30000,19.29,0.26,6
23,66000,0,8.0,1,8750,9.99,0.13,2
31,8412,2,4.0,4,2500,7.14,0.3,8
24,45000,3,3.0,3,2850,11.86,0.06,2
24,22392,3,4.0,3,4650,9.99,0.21,4
28,73000,0,6.0,5,15000,11.83,0.21,9
25,54990,3,4.0,0,7200,15.27,0.13,3
27,45000,3,1.0,3,8000,13.85,0.18,10
32,71000,0,10.0,2,14000,6.99,0.2,8
25,39204,3,3.0,4,10500,10.99,0.27,4
36,54996,3,4.0,3,10000,13.47,0.18,13
22,57500,3,4.0,3,5400,5.42,0.09,4
27,85000,0,11.0,1,12000,6.62,0.14,10
28,112200,0,10.0,5,6800,5.79,0.06,5
25,162500,3,2.0,5,35000,7.49,0.22,4
29,40000,1,2.0,0,15000,16.63,0.38,10
40,71599,3,0.0,1,6000,9.63,0.08,17
27,72000,3,4.0,2,20000,13.22,0.28,9
29,48000,2,6.0,2,8000,13.49,0.17,9
34,60000,3,2.0,3,15000,7.88,0.25,7
26,85000,0,0.0,4,12000,14.27,0.14,4
28,25000,3,0.0,0,3000,5.42,0.12,6
30,85000,0,0.0,2,18000,13.06,0.21,5
27,34000,3,3.0,3,6000,8.9,0.18,9
24,54400,0,8.0,0,12000,10.99,0.22,4
22,58000,3,6.0,0,10000,6.54,0.17,2
24,123000,3,8.0,4,15000,15.37,0.12,4
31,157000,0,5.0,1,7200,7.49,0.05,7
23,96000,0,1.0,5,5000,10.38,0.05,4
26,45000,0,4.0,4,11000,8.9,0.24,3
24,75000,3,0.0,5,12000,6.62,0.16,2
31,65000,0,3.0,3,10000,13.61,0.15,9
27,24570,0,2.0,4,8500,10.99,0.35,8
23,18000,3,1.0,4,3250,10.99,0.18,4
22,45000,3,4.0,0,5400,7.29,0.12,2
22,48000,3,6.0,1,15000,15.96,0.31,3
26,160000,3,3.0,2,20000,9.99,0.13,3
40,42996,0,5.0,5,8400,13.49,0.2,12
26,19500,3,0.0,3,500,11.41,0.03,2
22,62000,0,6.0,1,15075,6.03,0.24,2
35,110000,0,7.0,0,9000,11.71,0.08,9
35,38000,3,0.0,3,1500,7.4,0.04,6
28,85000,0,3.0,0,7000,8.59,0.08,5
30,90000,0,5.0,4,10000,5.79,0.11,7
37,85000,3,5.0,0,35000,8.9,0.41,17
24,105000,3,2.0,2,13800,7.66,0.13,3
35,130000,3,11.0,1,6600,17.93,0.05,5
45,38400,3,4.0,0,1000,14.72,0.03,12
23,55000,0,7.0,3,2800,10.99,0.05,2
22,32004,0,6.0,1,10000,10.83,0.31,3
25,45000,3,4.0,4,8000,10.38,0.18,3
24,55000,3,5.0,0,8500,9.88,0.15,2
23,45300,0,3.0,1,5550,15.37,0.12,3
31,49000,2,15.0,1,14000,13.99,0.29,10
29,42000,0,0.0,5,7500,10.99,0.18,9
48,42000,0,3.0,0,14400,12.87,0.34,17
23,35482,2,7.0,5,7000,14.74,0.2,4
30,31000,0,3.0,1,13000,7.88,0.42,8
23,35000,0,7.0,1,2100,5.42,0.06,3
22,18000,3,0.0,2,1500,18.64,0.08,2
22,63000,3,5.0,1,4000,10.99,0.06,4
24,66300,0,6.0,3,30000,19.42,0.38,3
22,54000,3,5.0,2,3200,16.49,0.06,4
24,22044,3,3.0,2,4375,16.4,0.2,3
28,170000,0,3.0,3,4000,10.99,0.02,10
21,65496,0,3.0,0,13250,10.37,0.2,4
28,60000,3,12.0,0,4600,7.88,0.08,8
40,14400,2,10.0,2,8000,7.14,0.56,12
34,42000,0,18.0,2,2000,5.79,0.05,8
24,46000,3,0.0,4,5975,14.46,0.13,4
32,12000,3,2.0,3,3200,10.99,0.27,7
23,45000,3,2.0,4,11200,10.59,0.25,2
23,30000,0,5.0,3,1000,7.4,0.03,2
22,33600,0,7.0,1,10750,7.88,0.32,2
21,18996,3,0.0,0,6000,10.99,0.32,4
44,58000,3,2.0,2,15000,13.48,0.26,15
33,110000,0,2.0,3,5000,7.51,0.05,7
25,80000,0,5.0,4,18000,5.79,0.23,3
35,42000,3,6.0,3,5000,6.99,0.12,10
31,24000,3,0.0,3,3500,6.17,0.15,6
46,47000,0,5.0,4,6000,7.14,0.13,15
24,133300,3,6.0,0,25000,10.37,0.19,2
31,69000,3,2.0,4,14000,6.03,0.2,10
55,75000,0,3.0,4,10000,7.51,0.13,20
33,135000,0,0.0,5,10000,7.51,0.07,10
24,98000,0,8.0,5,10000,6.62,0.1,3
24,42000,3,8.0,3,8000,16.29,0.19,4
32,28000,0,7.0,3,6000,15.21,0.21,9
23,36000,3,5.0,5,7000,10.65,0.19,2
26,88900,2,2.0,3,5000,11.83,0.06,4
35,84000,0,5.0,0,15200,15.27,0.18,7
39,110000,3,17.0,3,21000,11.11,0.19,16
25,97440,3,9.0,1,15000,7.49,0.15,4
23,32535,3,6.0,0,4000,10.99,0.12,2
30,77500,0,2.0,0,9000,7.88,0.12,7
22,65000,3,6.0,0,17700,11.49,0.27,2
22,48000,3,1.0,4,7750,7.74,0.16,2
23,30000,3,0.0,3,8400,14.65,0.28,3
24,102996,0,3.0,5,20000,6.91,0.19,4
24,35000,3,8.0,4,5000,7.88,0.14,3
24,65000,0,7.0,5,1525,5.42,0.02,3
46,170000,0,13.0,2,7200,9.91,0.04,12
27,90000,0,6.0,3,5500,10.25,0.06,9
24,85000,0,2.0,4,8000,10.99,0.09,4
26,65000,3,3.0,3,9000,11.86,0.14,4
26,42000,3,0.0,0,7500,10.25,0.18,4
44,17112,3,4.0,0,1200,7.66,0.07,14
31,78000,0,9.0,2,5000,5.79,0.06,10
25,46800,3,0.0,0,7000,8.63,0.15,3
22,64000,3,7.0,1,12000,12.87,0.19,2
23,45000,0,7.0,5,14550,11.71,0.32,4
29,72000,2,1.0,1,10000,10.99,0.14,6
30,44449,0,2.0,5,21250,13.48,0.48,6
25,97750,2,9.0,3,20000,17.39,0.17,3
31,41053,0,1.0,4,12000,10.99,0.29,7
24,45000,0,0.0,1,10625,14.27,0.24,4
23,28000,3,0.0,3,5000,11.78,0.18,4
23,39000,3,1.0,0,6000,15.99,0.15,3
35,64500,0,7.0,3,4500,12.53,0.07,9
31,32000,2,10.0,5,12375,9.91,0.39,7
26,59700,0,5.0,5,15000,10.99,0.25,4
22,36000,2,6.0,1,12000,15.21,0.33,3
28,36000,3,2.0,5,12000,5.42,0.33,10
28,92000,3,6.0,1,22000,12.69,0.24,9
22,25200,3,1.0,3,4000,10.99,0.16,2
22,37000,3,6.0,4,6800,7.14,0.18,2
37,60000,2,15.0,2,5000,9.32,0.08,12
29,39432,0,6.0,1,8000,11.86,0.2,6
40,58000,0,9.0,1,8000,18.79,0.14,12
22,72321,3,6.0,4,6650,10.99,0.09,4
25,52000,3,1.0,2,10000,6.91,0.19,2
27,100000,0,11.0,4,9000,18.25,0.09,6
23,42000,0,7.0,1,8000,10.99,0.19,4
32,30000,3,1.0,0,13750,12.73,0.46,9
35,49872,3,2.0,5,8400,7.29,0.17,9
23,38000,3,7.0,4,12000,11.71,0.32,2
26,42000,3,3.0,5,12000,8.49,0.29,3
24,78300,3,2.0,5,7000,6.03,0.09,3
30,42000,3,1.0,0,4000,7.88,0.1,6
34,29152,3,4.0,0,5000,10.36,0.17,10
24,41300,3,2.0,1,2400,12.68,0.06,2
22,45000,0,2.0,1,8000,16.49,0.18,4
22,50004,3,2.0,0,4000,6.92,0.08,2
24,39000,3,4.0,2,8000,10.99,0.21,2
26,40000,3,3.0,5,9600,14.27,0.24,4
25,38400,2,9.0,1,1000,6.62,0.03,2
24,83004,3,0.0,5,28000,15.99,0.34,4
24,41100,2,2.0,5,9200,12.42,0.22,2
26,69000,3,6.0,2,4200,6.62,0.06,3
22,43000,3,5.0,5,2400,10.99,0.06,3
21,63996,3,6.0,5,12000,13.79,0.19,4
56,150000,0,5.0,4,15000,11.48,0.1,28
44,27000,3,5.0,1,1700,6.99,0.06,15
29,51000,3,2.0,3,6000,7.29,0.12,10
25,67000,3,9.0,4,5000,13.92,0.07,4
30,75000,0,3.0,5,18750,7.9,0.25,6
22,44172,3,4.0,4,15000,10.37,0.34,3
34,39000,2,5.0,2,12000,11.99,0.31,6
25,48000,2,7.0,1,15000,10.25,0.31,4
22,48000,0,0.0,0,4800,9.07,0.1,3
27,50000,2,9.0,1,3000,7.75,0.06,6
33,57600,0,3.0,2,17000,7.66,0.3,8
26,52000,3,5.0,4,5000,10.59,0.1,3
23,24000,3,2.0,3,2800,11.49,0.12,3
27,65000,0,5.0,5,13225,12.69,0.2,6
21,33996,3,0.0,4,5000,12.18,0.15,3
23,60000,3,3.0,4,12000,9.63,0.2,2
23,90000,0,7.0,4,22000,6.99,0.24,4
27,115000,0,1.0,0,5000,8.49,0.04,6
25,12600,2,3.0,4,1750,13.61,0.14,3
40,62000,3,3.0,0,8000,8.49,0.13,15
34,58000,2,8.0,3,3000,6.76,0.05,10
24,36000,0,3.0,2,6400,9.38,0.18,4
23,60000,0,7.0,5,7200,10.99,0.12,4
21,30600,3,4.0,0,7000,7.29,0.23,2
22,35000,2,6.0,1,18500,7.49,0.53,3
28,32376,3,2.0,0,8000,10.99,0.25,7
26,39600,3,3.0,4,6000,12.42,0.15,3
27,72000,0,2.0,3,21100,8.9,0.29,8
22,37000,3,5.0,1,6000,11.83,0.16,4
35,60000,0,5.0,2,9000,12.42,0.15,7
22,18996,3,3.0,1,3200,15.28,0.17,3
26,35652,3,5.0,0,1400,11.49,0.04,4
26,34000,3,3.0,4,5500,16.89,0.16,3
23,40000,3,1.0,1,9000,12.61,0.23,2
25,135000,3,8.0,4,24000,10.99,0.18,2
45,68000,3,13.0,4,11200,10.99,0.16,17
30,54000,3,13.0,3,25000,10.74,0.46,6
23,60785,0,7.0,0,10625,13.99,0.17,2
28,78000,3,12.0,3,3000,12.42,0.04,7
24,86700,3,2.0,1,11200,10.99,0.13,4
31,65000,0,3.0,0,23200,7.9,0.36,10
25,60000,3,7.0,0,15000,10.99,0.25,3
31,125000,0,5.0,3,18000,11.99,0.14,7
37,780000,3,9.0,2,7500,12.18,0.01,15
32,60000,0,16.0,3,6000,6.62,0.1,5
33,63600,0,4.0,0,8500,13.23,0.13,8
40,60000,0,1.0,5,4800,14.59,0.08,11
35,44000,3,3.0,4,16000,13.99,0.36,8
26,26000,3,2.0,0,3825,14.27,0.15,4
24,60000,3,3.0,5,22000,14.26,0.37,2
25,30000,3,0.0,5,12000,11.48,0.4,4
23,20664,3,4.0,1,4550,13.72,0.22,3
32,35000,3,0.0,3,9000,8.59,0.26,6
28,74000,2,12.0,5,5450,12.67,0.07,6
21,26400,3,0.0,1,2400,14.79,0.09,2
21,35000,2,2.0,5,7200,15.23,0.21,4
27,29238,3,8.0,2,10000,12.99,0.34,6
22,54000,3,6.0,4,9600,7.9,0.18,4
22,40000,3,0.0,3,12800,8.9,0.32,2
24,21000,3,0.0,0,4000,13.43,0.19,4
23,170000,3,7.0,4,12000,11.11,0.07,2
23,48000,3,7.0,4,7200,14.27,0.15,3
33,44000,3,1.0,1,7500,12.92,0.17,6
30,110000,0,12.0,3,5000,10.99,0.05,10
28,159000,3,5.0,4,6000,15.95,0.04,10
34,285000,3,5.0,1,21000,11.71,0.07,10
33,42804,3,17.0,1,4000,12.73,0.09,7
41,95000,0,5.0,4,25000,10.99,0.26,12
27,72000,0,11.0,4,5000,11.86,0.07,10
33,50000,3,1.0,2,9000,7.51,0.18,9
22,70000,3,6.0,1,8000,6.99,0.11,2
25,63000,0,5.0,0,11600,10.99,0.18,4
26,12000,2,6.0,1,2500,9.99,0.21,3
43,80000,0,3.0,5,9800,5.99,0.12,17
27,45600,0,3.0,2,1450,8.49,0.03,8
23,69360,3,5.0,0,4000,7.74,0.06,3
27,51600,3,2.0,5,13800,13.57,0.27,6
21,27000,3,5.0,5,5000,5.42,0.19,3
32,131000,0,2.0,0,11200,10.25,0.09,5
30,85634,0,4.0,4,14000,7.66,0.16,8
23,38160,0,5.0,3,12000,10.38,0.31,4
35,200000,0,0.0,2,18000,10.99,0.09,10
29,68000,3,4.0,1,1600,11.48,0.02,10
